Wall time,Step,Value
1689777911.26578,12572,0.7439090609550476
1689777921.6104288,12675,0.5812491178512573
1689777928.4776142,12775,0.7794404029846191
1689777935.017121,12875,0.8774805068969727
1689777943.899225,12975,0.6619865894317627
1689777952.600935,13075,0.702136218547821
1689777966.5627918,13178,0.5257133841514587
1689777974.745146,13278,0.6853621006011963
1689777983.24304,13378,0.6359267830848694
1689777992.375821,13478,0.9547766447067261
1689778000.2376692,13578,0.7183002233505249
1689778015.0247319,13681,0.6468917727470398
1689778023.37614,13781,0.7793052196502686
1689778032.117158,13881,0.5122280716896057
1689778040.407393,13981,0.6279285550117493
1689778051.0904791,14081,0.8190178275108337
1689778066.83453,14184,0.6112208962440491
1689778075.3275,14284,0.5172039866447449
1689778086.712992,14384,0.7160629034042358
1689778095.9849222,14484,0.5818473696708679
1689778104.15654,14584,0.6127586364746094
1689778123.249951,14687,0.7060238718986511
1689778135.137843,14787,0.4336158335208893
1689778142.4541938,14887,0.6933817267417908
1689778150.3872068,14987,0.7318041324615479
1689778158.0927732,15087,0.5404529571533203
1689778171.265412,15190,0.7057350277900696
1689778179.207604,15290,0.8610298037528992
1689778186.992203,15390,0.6724554896354675
1689778195.0939891,15490,0.4704947769641876
1689778201.763863,15590,0.6369746923446655
1689778214.840715,15693,0.4810832142829895
1689778221.612303,15793,0.5574926137924194
1689778230.716116,15893,0.6725136637687683
1689778238.92207,15993,0.670581579208374
1689778248.4674351,16093,0.638769268989563
1689778262.759598,16196,0.5415408611297607
1689778273.127052,16296,0.6085754632949829
1689778281.605221,16396,0.5562359094619751
1689778289.3763928,16496,0.7076383829116821
1689778295.960486,16596,0.4902701675891876
1689778310.1752782,16699,0.5503387451171875
1689778316.71783,16799,0.5028674006462097
1689778324.795414,16899,0.612159788608551
1689778335.39966,16999,0.5772494673728943
1689778344.651345,17099,0.6073510050773621
1689778359.6904662,17202,0.48111245036125183
1689778367.382812,17302,0.5046269297599792
1689778376.555573,17402,0.5487520098686218
1689778385.1887538,17502,0.6754602193832397
1689778393.4832819,17602,0.5873218774795532
1689778409.974559,17705,0.5505839586257935
1689778418.834421,17805,0.46371376514434814
1689778428.128746,17905,0.4102281928062439
1689778439.483403,18005,0.71510249376297
1689778447.954613,18105,0.6840710639953613
1689778462.5187688,18208,0.3631320297718048
1689778472.821996,18308,0.40765687823295593
1689778481.4440231,18408,0.5522112250328064
1689778491.1352189,18508,0.5980941653251648
1689778500.975459,18608,0.6832075715065002
1689778520.9447749,18711,0.40018558502197266
1689778531.887201,18811,0.6364294290542603
1689778538.7935429,18911,0.7296908497810364
1689778546.2954361,19011,0.5403879880905151
1689778554.159195,19111,0.4965343475341797
1689778566.559412,19214,0.5159515738487244
1689778574.117708,19314,0.44294828176498413
1689778580.9942772,19414,0.6232207417488098
1689778587.516841,19514,0.37482160329818726
1689778595.771839,19614,0.8261150121688843
1689778608.4808278,19717,0.32933852076530457
1689778614.991379,19817,0.5269632339477539
1689778621.749223,19917,0.47812241315841675
1689778628.6933382,20017,0.5967321991920471
1689778636.543207,20117,0.44832685589790344
1689778648.5729449,20220,0.5596325993537903
1689778654.66658,20320,0.5335777401924133
1689778661.572897,20420,0.559995710849762
1689778670.213001,20520,0.526768147945404
1689778677.5618079,20620,0.5062934756278992
1689778689.90633,20723,0.6767865419387817
1689778698.3931782,20823,0.47159942984580994
1689778706.862198,20923,0.48143476247787476
1689778714.5636852,21023,0.6365615129470825
1689778722.7835772,21123,0.7363172173500061
1689778736.878164,21226,0.49489250779151917
1689778744.607028,21326,0.4474703073501587
1689778751.444577,21426,0.4964621663093567
1689778758.936151,21526,0.5393834710121155
1689778765.8281019,21626,0.4889119863510132
1689778778.286421,21729,0.7776309251785278
1689778786.661021,21829,0.6713622212409973
1689778793.647338,21929,0.4294629395008087
1689778801.727722,22029,0.47082194685935974
1689778809.2619689,22129,0.43669286370277405
1689778824.2091851,22232,0.6882143616676331
1689778831.9752982,22332,0.47950005531311035
1689778840.1586602,22432,0.5707634687423706
1689778847.450894,22532,0.6226748824119568
1689778855.717867,22632,0.5376772284507751
1689778867.763488,22735,0.3644475042819977
1689778876.988659,22835,0.6397904753684998
1689778886.376769,22935,0.5818654298782349
1689778894.525435,23035,0.5416298508644104
1689778901.7605948,23135,0.4430975914001465
1689778914.076498,23238,0.4290599226951599
1689778921.335083,23338,0.5900748372077942
1689778928.556066,23438,0.5785954594612122
1689778936.973794,23538,0.5270730257034302
1689778944.9798841,23638,0.39120277762413025
1689778957.670725,23741,0.35193219780921936
1689778965.30234,23841,0.3980720043182373
1689778972.584825,23941,0.5053995251655579
1689778981.105074,24041,0.4033680260181427
1689778988.4611032,24141,0.5674831867218018
1689779001.956702,24244,0.5207846164703369
1689779009.997935,24344,0.47238731384277344
1689779017.4922082,24444,0.49807748198509216
1689779025.607192,24544,0.4380461871623993
1689779033.3261418,24644,0.3934292495250702
1689779047.0718489,24747,0.4886319041252136
1689779054.447587,24847,0.4804762601852417
1689779061.644532,24947,0.4140584468841553
1689779068.773931,25047,0.3837464451789856
1689779077.118125,25147,0.36941325664520264
